# Belize transact 2, daytime
# filename,loggerID,distance,deviceDir,gunDir,gunshotStart1,gunshotEnd1,gunshotStart2,gunshotEnd2,...
# 004 C gun1
58FFB612.wav,004,201,t,a,7.817,8.382
58FFB652.wav,004,201,t,t,36.090,36.682
58FFB692.wav,004,201,t,a,47.634,48.198
# 004 C gun2
58FFB712.wav,004,201,t,a,52.481,53.055
58FFB752.wav,004,201,t,a,48.335,48.891
58FFB812.wav,004,201,t,t,13.403,13.895
58FFB852.wav,004,201,t,t,27.398,27.917
# 004 E gun2
58FFBD14.wav,004,361,a,a,21.899,22.104
# 004 B gun1
58FFC192.wav,004,554,a,t,46.347,46.458
58FFC212.wav,004,554,a,t,41.695,41.796
# 004 D gun2
58FFCE14.wav,004,593,a,t,46.998,47.914
58FFCE54.wav,004,593,a,a,18.836,19.832
# 002 C gun1
58FFB611.wav,002,201,a,a,8.765,9.366
58FFB651.wav,002,201,a,t,37.037,37.875
58FFB691.wav,002,201,a,t,48.581,49.214
# 002 C gun2
58FFB6D1.wav,002,201,a,a,39.342,39.953
58FFB711.wav,002,201,a,a,53.401,54.057
58FFB751.wav,002,201,a,a,49.292,50.066
58FFB811.wav,002,201,a,t,14.364,14.911
58FFB852.wav,002,201,a,t,28.336,29.156
# 002 E gun2
58FFBCD1.wav,002,361,t,a,37.019,37.643
58FFBD11.wav,002,361,t,a,24.591,25.133
# 002 B gun1
58FFC111.wav,002,554,t,t,57.369,57.574
58FFC151.wav,002,554,t,t,53.836,53.943
# 002 B gun2
58FFC192.wav,002,554,t,t,47.292,47.429
58FFC1D1.wav,002,554,t,t,52.754,52.927
58FFC211.wav,002,554,t,t,42.641,42.877
# 002 G gun2
58FFD091.wav,002,417,t,t,51.875,52.043
# 017 C gun2
58FFB812.wav,017,400,t,t,13.949,14.441
# 017 E gun2
58FFBCD2.wav,017,386,t,t,35.958,36.573
58FFBD12.wav,017,386,t,t,23.539,24.386
# 017 B gun1
58FFC092.wav,017,444,a,a,54.720,55.335
58FFC0D2.wav,017,444,a,a,59.647,60.212
58FFC112.wav,017,444,a,t,55.702,56.403
58FFC152.wav,017,444,a,t,52.166,52.813
# 017 B gun2
58FFC192.wav,017,444,a,t,45.625,46.281
58FFC1D2.wav,017,444,a,t,51.082,51.747
58FFC212.wav,017,444,a,t,40.978,41.657
58FFC252.wav,017,444,a,a,37.383,37.957
58FFC292.wav,017,444,a,a,32.049,32.709
58FFC2D2.wav,017,444,a,a,29.056,29.721
# 017 D gun2
58FFCE12.wav,017,394,a,t,50.717,50.990
58FFCE52.wav,017,394,a,a,22.569,22.894
# 017 G gun2
58FFD092.wav,017,275,a,t,2.834,3.435,50.458,51.032
# 011 C gun1
58FFB691.wav,011,400,a,t,48.745,50.385
# 011 C gun2
58FFB711.wav,011,400,a,a,53.556,55.615
58FFB751.wav,011,400,a,a,49.483,51.415
58FFB811.wav,011,400,a,t,14.523,16.473
58FFB851.wav,011,400,a,t,28.464,30.104
# 011 E gun2
58FFBCD1.wav,011,384,a,t,36.500,38.030
58FFBD11.wav,011,384,a,t,24.090,25.584
# 011 B gun1
58FFC092.wav,011,444,t,a,55.251,56.471
58FFC0D1.wav,011,444,t,a,60.189,61.455
58FFC111.wav,011,444,t,t,56.244,57.720
58FFC151.wav,011,444,t,t,52.727,54.221
# 011 B gun2
58FFC191.wav,011,444,t,t,46.158,47.816
58FFC1D1.wav,011,444,t,t,51.624,53.255
58FFC211.wav,011,444,t,t,41.520,43.041
58FFC251.wav,011,444,t,a,37.930,39.033
58FFC291.wav,011,444,t,a,32.582,33.876
58FFC2D1.wav,011,444,t,a,29.612,30.905
# 011 A gun1
58FFC851.wav,011,780,t,t,59.797,60.253
58FFC891.wav,011,780,t,t,54.841,55.278
# 011 A gun2
58FFC8D1.wav,011,780,t,a,55.005,55.542
58FFC911.wav,011,780,t,a,57.829,58.139
58FFC951.wav,011,780,t,a,43.971,44.354
58FFC9D1.wav,011,780,t,t,45.028,45.328
58FFCA11.wav,011,780,t,t,48.135,48.545
# 011 D gun2
58FFCE11.wav,011,396,t,a,51.242,51.973
58FFCE51.wav,011,396,t,t,23.097,23.726
# 011 G gun2
58FFD091.wav,011,276,t,t,3.362,4.155,50.982,51.943
# 008 C gun1
58FFB612.wav,008,594,t,a,9.038,9.858
58FFB652.wav,008,594,t,t,37.338,38.103
58FFB692.wav,008,594,t,t,48.864,49.547
# 008 C gun2
58FFB6D2.wav,008,594,t,a,39.616,40.436
58FFB712.wav,008,594,t,a,53.693,54.449
58FFB752.wav,008,594,t,a,49.574,50.440
58FFB812.wav,008,594,t,t,14.633,15.526
58FFB852.wav,008,594,t,t,28.618,29.083
58FFB892.wav,008,594,t,t,18.651,19.434
# 008 E gun2
58FFBD12.wav,008,497,t,t,24.199,24.965
58FFBCD2.wav,008,497,t,t,36.623,37.338
# 008 F gun2
58FFBF92.wav,008,430,a,a,21.156,22.213
# 008 B gun1
58FFC092.wav,008,372,a,a,54.476,55.560
58FFC0D2.wav,008,372,a,a,59.405,60.817
58FFC112.wav,008,372,a,t,55.451,56.854
58FFC152.wav,008,372,a,t,51.934,53.374
# 008 B gun2
58FFC192.wav,008,372,a,t,45.383,47.005
58FFC1D2.wav,008,372,a,t,50.841,52.262
58FFC212.wav,008,372,a,t,40.745,42.149
58FFC252.wav,008,372,a,a,37.119,38.449
58FFC292.wav,008,372,a,a,31.807,33.210
58FFC2D2.wav,008,372,a,a,28.801,30.094
# 008 A gun1
58FFC892.wav,008,586,a,t,54.052,54.371
# 008 D gun2
58FFCE12.wav,008,198,a,t,50.467,52.253
58FFCE52.wav,008,198,a,a,22.309,22.965
# 008 G gun2
58FFD092.wav,008,230,t,t,3.016,3.918,50.617,52.052
# 006 C gun1
58FFB612.wav,006,594,a,a,9.184,10.114
58FFB652.wav,006,594,a,t,37.502,38.340
58FFB692.wav,006,594,a,t,48.982,49.693
# 006 C gun2
58FFB6D2.wav,006,594,a,a,39.743,40.818
58FFB712.wav,006,594,a,a,53.838,54.795
58FFB752.wav,006,594,a,a,49.693,50.617
58FFB812.wav,006,594,a,t,14.760,15.671
58FFB852.wav,006,594,a,t,28.760,29.438
58FFB893.wav,006,594,a,t,18.769,19.480
# 006 E gun2
58FFBD13.wav,006,489,a,t,24.163,25.548
58FFBCD2.wav,006,489,a,t,36.759,37.725
# 006 F gun2
58FFBF92.wav,006,425,t,a,21.288,22.004
# 006 B gun1
58FFC092.wav,006,372,t,a,54.595,55.688
58FFC0D2.wav,006,372,t,a,59.533,60.936
58FFC112.wav,006,372,t,t,55.597,57.255
58FFC152.wav,006,372,t,t,52.062,53.939
# 006 B gun2
58FFC192.wav,006,372,t,t,45.529,46.896
58FFC1D2.wav,006,372,t,t,50.977,52.581
58FFC212.wav,006,372,t,t,40.882,42.513
58FFC252.wav,006,372,t,a,37.265,38.185
58FFC293.wav,006,372,t,a,31.935,33.220
58FFC2D2.wav,006,372,t,a,28.937,30.468
# 006 D gun2
58FFCE52.wav,006,198,t,t,22.477,23.102
58FFCE12.wav,006,198,t,a,50.631,52.317
# 006 G gun2
58FFD092.wav,006,259,a,a,3.180,4.127,50.768,51.980
# 003 C gun1
58FFB694.wav,003,792,t,t,18.461,18.545
# 003 C gun2
58FFB814.wav,003,792,t,t,12.350,12.610
# 003 E gun2
58FFBD14.wav,003,649,t,t,21.894,22.275
# 003 B gun1
58FFC094.wav,003,411,t,t,52.052,52.617
58FFC0D4.wav,003,411,t,t,56.973,57.592
58FFC114.wav,003,411,t,a,53.064,53.656
58FFC154.wav,003,411,t,a,49.520,50.075
# 003 B gun2
58FFC194.wav,003,411,t,a,42.987,43.652
58FFC1D4.wav,003,411,t,a,48.444,49.173
58FFC214.wav,003,411,t,a,38.340,39.160
58FFC254.wav,003,411,t,t,34.723,35.279
58FFC294.wav,003,411,t,t,29.397,29.817
58FFC2D4.wav,003,411,t,t,26.395,26.769
# 003 A gun1
58FFC895.wav,003,389,a,t,50.586,51.169
# 003 A gun2
58FFCA14.wav,003,389,a,t,43.925,44.436
# 003 D gun2
58FFCE14.wav,003,24,t,a,46.995,47.864
58FFCE54.wav,003,24,t,t,18.835,19.841
# 013 C gun1
58FFB693.wav,013,792,a,t,19.639,19.844
# 013 C gun2
58FFB813.wav,013,792,a,t,13.544,13.726
# 013 E gun2
58FFBD13.wav,013,649,a,t,23.111,23.341
58FFBCD3.wav,013,649,a,t,35.526,35.780
# 013 F gun2
58FFBF93.wav,013,374,a,t,19.910,20.152
# 013 B gun1
58FFC093.wav,013,389,a,t,53.264,53.802
58FFC0D3.wav,013,389,a,t,58.198,58.827
58FFC113.wav,013,389,a,a,54.285,54.818
58FFC153.wav,013,389,a,a,50.750,51.396
# 013 B gun2
58FFC193.wav,013,389,a,a,44.217,44.791
58FFC1D3.wav,013,389,a,a,49.656,50.276
58FFC213.wav,013,389,a,a,39.561,40.181
58FFC253.wav,013,389,a,t,35.953,36.500
58FFC293.wav,013,389,a,t,30.577,31.188
58FFC2D3.wav,013,389,a,t,27.630,28.090
# 013 A gun1
58FFC853.wav,013,389,t,t,56.818,57.401
58FFC893.wav,013,389,t,t,51.829,52.303
# 013 A gun2
58FFC993.wav,013,389,t,t,36.308,36.682
58FFCA13.wav,013,389,t,t,45.176,45.666
# 013 D gun2
58FFCE13.wav,013,24,a,a,48.251,49.372
58FFCE53.wav,013,24,a,t,20.095,20.973
# 005 C gun1
58FFB611.wav,005,994,t,a,11.316,12.464
# 005 C gun2
58FFB691.wav,005,994,t,t,23.015,23.165
58FFB6D0.wav,005,994,t,a,41.903,42.595
58FFB710.wav,005,994,t,a,55.943,56.681
58FFB750.wav,005,994,t,a,51.788,52.663
58FFB810.wav,005,994,t,t,16.892,17.740
58FFB890.wav,005,994,t,t,20.901,21.475
# 005 E gun2
58FFBCD0.wav,005,828,t,t,38.875,39.433
58FFBD11.wav,005,828,t,t,26.466,26.760
# 005 F gun2
58FFBF91.wav,005,421,t,t,23.193,23.635
# 005 B gun1
58FFC090.wav,005,411,t,t,56.608,57.310
58FFC0D0.wav,005,411,t,t,61.556,61.995
58FFC110.wav,005,411,t,a,57.638,59.241
58FFC150.wav,005,411,t,a,54.103,55.870
# 005 B gun2
58FFC190.wav,005,411,t,a,47.552,49.893
58FFC1D1.wav,005,411,t,a,53.018,54.740
58FFC211.wav,005,411,t,a,42.914,44.554
58FFC251.wav,005,411,t,t,39.288,40.782
58FFC290.wav,005,411,t,t,33.976,34.750
58FFC2D1.wav,005,411,t,t,30.987,31.771
# 005 A gun1
58FFC811.wav,005,188,a,a,19.434,20.300,61.878,63.672
58FFC851.wav,005,188,a,t,59.004,60.663
58FFC891.wav,005,188,a,t,54.011,55.579
# 005 A gun2
58FFC8D1.wav,005,188,a,a,54.139,55.925
58FFC911.wav,005,188,a,a,56.982,58.002
58FFC951.wav,005,188,a,a,43.114,44.372
58FFC990.wav,005,188,a,t,38.495,40.171
58FFC9D0.wav,005,188,a,t,44.244,45.164
58FFCA10.wav,005,188,a,t,47.333,48.290
# 005 D gun2
58FFCE10.wav,005,202,t,a,51.599,53.269
58FFCE51.wav,005,202,t,t,23.425,25.238
# 005 G gun2
58FFD091.wav,005,505,t,t,4.806,6.050,52.422,54.125
# 009 C gun2
58FFB810.wav,009,994,a,t,17.958,18.377
# 009 E gun2
58FFBCD0.wav,009,826,a,t,39.925,40.449
58FFBD10.wav,009,826,a,t,27.521,27.521
# 009 F gun2
58FFBF90.wav,009,422,a,t,24.231,24.682
# 009 B gun2
58FFC2D0.wav,009,527,a,t,32.035,32.673
58FFC250.wav,009,527,a,t,40.372,41.037
58FFC290.wav,009,527,a,t,35.024,35.497
# 009 A gun1
58FFC810.wav,009,188,a,t,20.491,21.238
58FFC850.wav,009,188,a,a,60.052,60.954
58FFC890.wav,009,188,a,a,55.059,55.925
# 009 A gun2
58FFC8D0.wav,009,188,a,t,55.214,56.043
58FFC910.wav,009,188,a,t,58.057,58.868
58FFC950.wav,009,188,a,t,44.190,44.918
58FFC990.wav,009,188,a,a,39.552,40.417
58FFC9D0.wav,009,188,a,a,45.283,46.012
58FFCA10.wav,009,188,a,a,48.408,49.100
# 009 D gun2
58FFCE10.wav,009,202,a,a,52.668,53.843
58FFCE50.wav,009,202,a,t,24.491,25.593
# 009 G gun2
58FFD090.wav,009,500,a,a,5.877,6.378,53.519,54.080
# 000 C gun1
58FFB611.wav,000,336,t,a,9.722,10.551
58FFB651.wav,000,336,t,t,38.026,38.809
58FFB691.wav,000,336,t,t,21.434,21.664
# 000 C gun2
58FFB6D1.wav,000,336,t,a,40.308,41.620
58FFB711.wav,000,336,t,a,54.353,54.982
58FFB751.wav,000,336,t,a,50.248,51.451
58FFB811.wav,000,336,t,a,15.325,16.510
# 000 E gun2
58FFBD51.wav,000,195,t,t,0.711,0.888,1.062,1.399
# 000 B gun1
58FFC151.wav,000,552,a,t,54.235,55.091
# 000 B gun2
58FFC1D1.wav,000,552,a,t,53.119,53.993
58FFC191.wav,000,552,a,t,47.679,48.809
# 000 A gun1
58FFC891.wav,000,982,a,t,56.360,56.765
# 000 D gun2
58FFCE11.wav,000,596,a,t,52.672,53.665
# 021 C gun2
58FFB814.wav,021,720,t,t,12.849,13.082
58FFB854.wav,021,720,t,t,26.844,27.092
# 021 E gun2
58FFBCD4.wav,021,485,t,t,34.896,35.402
58FFBD14.wav,021,485,t,t,22.487,23.261
# 021 F gun2
58FFBF94.wav,021,552,a,a,18.929,19.726
# 021 B gun1
58FFC094.wav,021,538,t,t,52.731,53.378
58FFC0D4.wav,021,538,t,t,57.665,58.499
58FFC114.wav,021,538,t,a,53.729,54.421
58FFC154.wav,021,538,t,a,50.207,51.032
# 021 B gun2
58FFC294.wav,021,538,t,a,30.067,30.846
58FFC1D4.wav,021,538,t,a,49.114,49.889
58FFC254.wav,021,538,t,a,35.397,36.071
58FFC194.wav,021,538,t,t,43.657,44.527
58FFC214.wav,021,538,t,t,39.005,40.026
58FFC2D4.wav,021,538,t,t,27.088,27.944
# 021 D gun2
58FFCE14.wav,021,211,a,t,48.296,48.834
58FFCE54.wav,021,211,a,a,20.150,20.651
# 020 C gun1
58FFB611.wav,020,689,t,a,10.287,10.569
58FFB691.wav,020,689,t,t,21.954,22.145,50.078,50.253
58FFB651.wav,020,689,t,t,38.529,38.875
# 020 C gun2
58FFB711.wav,020,689,t,a,54.911,55.187
58FFB851.wav,020,689,t,t,29.839,30.126
58FFB811.wav,020,689,t,t,15.849,16.141
58FFB6D1.wav,020,689,t,a,40.823,41.251
# 020 E gun2
58FFBCD1.wav,020,775,t,t,37.916,38.308
58FFBD11.wav,020,775,t,t,25.489,26.081
# 020 F gun2
58FFBF91.wav,020,203,a,a,23.040,23.443
# 020 B gun1
58FFC091.wav,020,33,a,a,56.335,56.995
# 020 B gun2
58FFC211.wav,020,33,a,t,42.581,43.174
# 020 D gun2
58FFCE51.wav,020,374,a,a,23.717,24.136
# 020 G gun2
58FFD091.wav,020,117,t,a,3.467,4.583,51.105,52.417
# No gunshots
# 002
58ffbc91.wav,002,-1,-,-,-1,-1
58ffc811.wav,002,-1,-,-,-1,-1
58ffbd51.wav,002,-1,-,-,-1,-1
58ffc091.wav,002,-1,-,-,-1,-1
58ffc952.wav,002,-1,-,-,-1,-1
58ffbcd1.wav,002,-1,-,-,-1,-1
58ffc991.wav,002,-1,-,-,-1,-1
58ffc911.wav,002,-1,-,-,-1,-1
58ffd051.wav,002,-1,-,-,-1,-1
58ffc0d2.wav,002,-1,-,-,-1,-1
58ffc851.wav,002,-1,-,-,-1,-1
58ffc2d2.wav,002,-1,-,-,-1,-1
58ffb5d1.wav,002,-1,-,-,-1,-1
58ffb792.wav,002,-1,-,-,-1,-1
58ffc8d1.wav,002,-1,-,-,-1,-1
58ffd091.wav,002,-1,-,-,-1,-1
58ffc891.wav,002,-1,-,-,-1,-1
58ffb891.wav,002,-1,-,-,-1,-1
58ffb7d1.wav,002,-1,-,-,-1,-1
58ffc7d1.wav,002,-1,-,-,-1,-1
58ffbd11.wav,002,-1,-,-,-1,-1
58ffc051.wav,002,-1,-,-,-1,-1
58ffca11.wav,002,-1,-,-,-1,-1
58ffc9d2.wav,002,-1,-,-,-1,-1
58ffc291.wav,002,-1,-,-,-1,-1
58ffc251.wav,002,-1,-,-,-1,-1
# 003
58ffb514.wav,003,-1,-,-,-1,-1
58ffb494.wav,003,-1,-,-,-1,-1
58ffb414.wav,003,-1,-,-,-1,-1
58ffb4d4.wav,003,-1,-,-,-1,-1
58ffb5d4.wav,003,-1,-,-,-1,-1
58ffce54.wav,003,-1,-,-,-1,-1
58ffb854.wav,003,-1,-,-,-1,-1
58ffc914.wav,003,-1,-,-,-1,-1
58ffc7d4.wav,003,-1,-,-,-1,-1
58ffb554.wav,003,-1,-,-,-1,-1
58ffb394.wav,003,-1,-,-,-1,-1
58ffb794.wav,003,-1,-,-,-1,-1
58ffb3d4.wav,003,-1,-,-,-1,-1
58ffb654.wav,003,-1,-,-,-1,-1
58ffd054.wav,003,-1,-,-,-1,-1
58ffc854.wav,003,-1,-,-,-1,-1
58ffb594.wav,003,-1,-,-,-1,-1
58ffb754.wav,003,-1,-,-,-1,-1
58ffbcd4.wav,003,-1,-,-,-1,-1
58ffce14.wav,003,-1,-,-,-1,-1
58ffb614.wav,003,-1,-,-,-1,-1
58ffb454.wav,003,-1,-,-,-1,-1
58ffc994.wav,003,-1,-,-,-1,-1
58ffbc95.wav,003,-1,-,-,-1,-1
58ffc9d4.wav,003,-1,-,-,-1,-1
58ffb714.wav,003,-1,-,-,-1,-1
58ffbd14.wav,003,-1,-,-,-1,-1
58ffb6d4.wav,003,-1,-,-,-1,-1
58ffc054.wav,003,-1,-,-,-1,-1
58ffd094.wav,003,-1,-,-,-1,-1
